i,j,date1
174,158,20111127
174,158,20111128
174,158,20111202
174,158,20111203
174,158,20111204
174,158,20111205
174,158,20111206
174,158,20111210
174,158,20111211
174,158,20111212
174,158,20111213
174,158,20111214
174,158,20111215
174,158,20111223
174,158,20111225
174,158,20111226
174,158,20111229
174,158,20111230
174,158,20120102
174,158,20120110
174,158,20120113
174,158,20120115
174,158,20120116
174,158,20120118
174,158,20120119
174,158,20120121
174,158,20120122
174,158,20120123
174,158,20120126
174,158,20120128
174,158,20120201
174,158,20120202
174,158,20120203
174,158,20120204
174,158,20120205
174,158,20120206
174,158,20120208
174,158,20120210
174,158,20120212
174,158,20120213
174,158,20120215
174,158,20120218
174,158,20120220
174,158,20120221
174,158,20120222
174,158,20120223
174,158,20120225
174,158,20120227
174,158,20120302
174,158,20120305
174,158,20120312
174,158,20120319
174,158,20120331
174,158,20120410
174,158,20120413
174,158,20120417
174,158,20120420
174,158,20120423
174,158,20120429
174,158,20120503
174,158,20120505
174,158,20120506
174,172,20111027
174,172,20111028
174,172,20111029
174,172,20111030
175,8,20110822
175,8,20110823
175,8,20110824
175,8,20110825
175,8,20110826
175,8,20110827
175,8,20110828
175,8,20110829
175,8,20110830
175,8,20110831
175,8,20110901
175,8,20110902
175,8,20110903
175,8,20110904
175,8,20110905
175,8,20110906
175,8,20110907
175,8,20110908
175,8,20110909
175,8,20110910
175,8,20110911
175,8,20110912
175,8,20110914
175,8,20110915
175,8,20110916
175,8,20110917
175,8,20110920
175,8,20110923
175,8,20111014
175,8,20111104
175,21,20110912
175,21,20111022
175,42,20110930
175,42,20120115
175,42,20120116
175,137,20110911
175,137,20110913
175,137,20110915
175,137,20110916
175,137,20110923
175,137,20110929
175,137,20110930
175,137,20111007
175,137,20111027
175,137,20111028
175,137,20111030
175,137,20111102
175,137,20111105
175,137,20111106
175,137,20111108
175,137,20111109
175,137,20111110
175,137,20111111
175,137,20111112
175,137,20111117
175,137,20111122
175,137,20111123
175,137,20111125
175,137,20111126
175,137,20111127
175,137,20111206
175,137,20111207
175,192,20111126
175,192,20111202
175,192,20111211
176,18,20110824
176,18,20110827
176,18,20110828
176,18,20110829
176,18,20110903
176,18,20110907
176,18,20110908
176,18,20110909
176,18,20110916
176,18,20110930
176,18,20111006
176,18,20111008
176,18,20111009
176,18,20111012
176,18,20111025
176,18,20111029
176,18,20111030
176,18,20111225
176,18,20120129
176,18,20120302
176,18,20120322
176,47,20120205
176,47,20120213
176,47,20120214
176,47,20120219
176,47,20120302
176,47,20120304
176,47,20120320
176,47,20120321
176,47,20120507
177,95,20120125
177,164,20111013
177,164,20111016
177,164,20111024
177,164,20111103
177,164,20111106
177,164,20111111
177,164,20111114
177,164,20111115
177,164,20111117
177,164,20111124
177,164,20111130
177,164,20111208
177,164,20111209
177,164,20111212
177,164,20111214
177,164,20111225
177,164,20120122
177,164,20120205
177,164,20120214
177,164,20120215
177,164,20120221
177,164,20120223
177,164,20120226
177,164,20120227
177,164,20120228
177,164,20120229
177,164,20120301
177,164,20120308
177,164,20120309
177,164,20120328
177,164,20120411
177,164,20120423
177,164,20120424
177,164,20120429
177,164,20120502
178,96,20110919
178,96,20111004
178,96,20111005
178,96,20111010
178,96,20111011
178,111,20110902
178,111,20110909
178,111,20110910
178,111,20110912
178,111,20110917
178,111,20110924
178,111,20111018
178,111,20111021
178,111,20111101
178,111,20111119
178,111,20111124
178,111,20111127
178,111,20111214
178,111,20111216
178,111,20120115
178,111,20120420
178,170,20120303
178,170,20120427
179,39,20111009
179,39,20120206
179,74,20111103
179,74,20111227
179,74,20111228
179,74,20120511
179,137,20120413
179,167,20110904
179,167,20110905
179,167,20110906
179,167,20110911
179,167,20111102
179,167,20111111
179,167,20111113
179,167,20111114
179,167,20111204
179,167,20111208
179,167,20111217
179,167,20111218
179,167,20111227
179,167,20120420
179,167,20120428
179,167,20120501
179,167,20120505
179,170,20120324
179,172,20120325
179,172,20120326
179,172,20120329
179,172,20120331
179,172,20120403
179,172,20120405
179,172,20120412
179,172,20120413
179,172,20120414
179,172,20120421
179,172,20120426
179,172,20120428
179,172,20120430
179,172,20120502
179,172,20120504
179,172,20120505
179,172,20120509
179,172,20120511
180,3,20111018
180,3,20111020
180,4,20110901
180,4,20110904
180,4,20110908
180,4,20110910
180,4,20111017
180,4,20111018
180,4,20111225
180,4,20120314
180,5,20111018
180,5,20111020
180,5,20111023
180,5,20111027
180,5,20111225
180,25,20110824
180,25,20110825
180,25,20110826
180,25,20110827
180,25,20110829
180,25,20110830
180,25,20110901
180,25,20110902
180,25,20110903
180,25,20110904
180,25,20110905
180,25,20110906
180,25,20110907
180,25,20110908
180,25,20110909
180,25,20110910
180,25,20110911
180,25,20110914
180,25,20110916
180,25,20110917
180,25,20110918
180,25,20110919
180,25,20110920
180,25,20110921
180,25,20110922
180,25,20110926
180,25,20110927
180,25,20110929
180,25,20111004
180,25,20111006
180,25,20111008
180,25,20111011
180,25,20111012
180,25,20111013
180,25,20111022
180,25,20111025
180,25,20111027
180,25,20111029
180,25,20111030
180,25,20111031
180,25,20111101
180,25,20111108
180,25,20111110
180,25,20111111
180,25,20111112
180,25,20111113
180,25,20111114
180,25,20111117
180,25,20111121
180,25,20111122
180,25,20111124
180,25,20111130
180,25,20111201
180,25,20111206
180,25,20111208
180,25,20111210
180,25,20111212
180,25,20111215
180,25,20111216
180,25,20111218
180,25,20111222
180,25,20111223
180,25,20111225
180,25,20120115
180,25,20120116
180,25,20120125
180,25,20120204
180,25,20120210
180,25,20120211
180,25,20120213
180,25,20120214
180,25,20120323
180,25,20120404
180,25,20120405
180,25,20120413
180,25,20120422
180,25,20120503
180,25,20120504
180,25,20120509
180,107,20120116
180,107,20120117
180,107,20120120
180,107,20120124
180,107,20120127
180,107,20120128
180,107,20120129
180,107,20120215
180,118,20110822
180,118,20110823
180,132,20110822
180,132,20110825
180,132,20110826
180,132,20110910
180,132,20110911
180,132,20110916
180,132,20110917
180,132,20110930
180,132,20111001
180,132,20111007
180,132,20111023
180,132,20111107
180,132,20111108
180,132,20111128
180,132,20111202
180,132,20111203
180,132,20111206
180,132,20111210
180,132,20111213
180,132,20111214
180,132,20120124
180,132,20120127
180,132,20120204
180,137,20111002
180,137,20111003
180,137,20111004
180,137,20111015
180,137,20111016
180,137,20111018
180,137,20111019
180,137,20111020
180,137,20111029
180,137,20111113
180,137,20120214
180,137,20120216
180,137,20120226
180,137,20120313
180,137,20120501
180,146,20111017
180,146,20111018
180,146,20111019
180,146,20111020
180,146,20111023
180,146,20111027
180,146,20111029
180,146,20111031
180,146,20111108
180,146,20111113
180,146,20111115
180,146,20111122
180,146,20111123
180,146,20111124
180,146,20111208
180,146,20111225
180,146,20120128
180,146,20120330
180,147,20110829
180,147,20110830
180,147,20110902
180,147,20110903
180,147,20110905
180,147,20110906
180,147,20110907
180,147,20110908
180,147,20110909
180,147,20110910
180,147,20110913
180,147,20110914
180,147,20110915
180,147,20110916
180,147,20110921
180,147,20110922
180,147,20110923
180,147,20110924
180,147,20110925
180,147,20110926
180,147,20110928
180,147,20110930
180,147,20111001
180,147,20111003
180,147,20111004
180,147,20111007
180,147,20111009
180,147,20111010
180,147,20111011
180,147,20111012
180,147,20111013
180,147,20111014
180,147,20111015
180,147,20111016
180,147,20111017
180,147,20111018
180,147,20111019
180,147,20111028
180,147,20111031
180,147,20111102
180,147,20111108
180,147,20111109
180,147,20111110
180,147,20111111
180,147,20111113
180,147,20111114
180,147,20111115
180,147,20111117
180,147,20111118
180,147,20111119
180,147,20111126
180,147,20111127
180,147,20111128
180,147,20111130
180,147,20111202
180,147,20111203
180,147,20111204
180,147,20111205
180,147,20111206
180,147,20111207
180,147,20111208
180,147,20111209
180,147,20111210
180,147,20111211
180,147,20111214
180,147,20111215
180,147,20111222
180,147,20111224
180,147,20111225
180,147,20111231
180,147,20120101
180,147,20120108
180,147,20120109
180,147,20120115
180,147,20120116
180,147,20120117
180,147,20120118
180,147,20120119
180,147,20120120
180,147,20120121
180,147,20120122
180,147,20120123
180,147,20120124
180,147,20120125
180,147,20120126
180,147,20120127
180,147,20120128
180,147,20120129
180,147,20120130
180,147,20120131
180,147,20120201
180,147,20120202
180,147,20120203
180,147,20120204
180,147,20120206
180,147,20120207
180,147,20120208
180,147,20120209
180,147,20120210
180,147,20120211
180,147,20120212
180,147,20120213
180,147,20120214
180,147,20120215
180,147,20120216
180,147,20120217
180,147,20120218
180,147,20120219
180,147,20120220
180,147,20120221
180,147,20120222
180,147,20120223
180,147,20120224
180,147,20120225
180,147,20120226
180,147,20120227
180,147,20120228
180,147,20120229
180,147,20120301
180,147,20120302
180,147,20120303
180,147,20120304
180,147,20120305
180,147,20120306
180,147,20120307
180,147,20120308
180,147,20120309
180,147,20120310
180,147,20120311
180,147,20120312
180,147,20120314
180,147,20120315
180,147,20120316
180,147,20120317
180,147,20120318
180,147,20120319
180,147,20120320
180,147,20120321
180,147,20120322
180,147,20120323
180,147,20120324
180,147,20120325
180,147,20120326
180,147,20120327
180,147,20120328
180,147,20120329
180,147,20120330
180,147,20120331
180,147,20120401
180,147,20120402
180,147,20120403
180,147,20120404
180,147,20120405
180,147,20120406
180,147,20120407
180,147,20120408
180,147,20120409
180,147,20120410
180,147,20120411
180,147,20120412
180,147,20120413
180,147,20120414
180,147,20120415
180,147,20120416
180,147,20120418
180,147,20120419
180,147,20120421
180,147,20120423
180,147,20120424
180,147,20120425
180,147,20120426
180,147,20120427
180,147,20120428
180,147,20120429
180,147,20120430
180,147,20120501
180,147,20120502
180,147,20120503
180,147,20120504
180,147,20120505
180,147,20120506
180,147,20120507
180,147,20120508
180,147,20120509
180,147,20120510
180,147,20120511
180,147,20120512
180,187,20110822
180,187,20110922
180,187,20111001
180,187,20111004
180,187,20111006
180,187,20111011
180,187,20111018
180,187,20111019
180,187,20111020
180,187,20111021
180,187,20111027
180,187,20111101
180,187,20111103
180,187,20111201
180,187,20111206
180,187,20111208
181,88,20110823
181,89,20110821
181,89,20110823
181,89,20110920
181,91,20120128
181,91,20120207
181,91,20120218
181,91,20120226
181,91,20120319
181,91,20120412
181,91,20120413
181,91,20120424
182,10,20120212
182,10,20120222
182,36,20120129
182,36,20120205
182,36,20120213
182,59,20111010
182,59,20111011
182,59,20111012
182,59,20111013
182,59,20111014
182,59,20111025
182,59,20111031
182,59,20111102
182,59,20111123
182,59,20111201
182,59,20111205
182,59,20111214
182,68,20110826
182,68,20110827
182,68,20110902
182,68,20110910
182,68,20110915
182,68,20110916
182,68,20110924
182,68,20110925
182,68,20110927
182,68,20110928
182,68,20110929
182,68,20110930
182,68,20111010
182,68,20111013
182,68,20111020
182,68,20111023
182,68,20111025
182,68,20111026
182,68,20111029
182,68,20111104
182,68,20111121
182,68,20111122
182,68,20111123
182,68,20120331
182,76,20120401
182,76,20120505
182,76,20120506
182,96,20111029
182,96,20111030
182,96,20111104
182,103,20110830
182,103,20110929
182,103,20111001
182,103,20120117
182,103,20120212
182,103,20120323
182,103,20120331
182,103,20120419
182,103,20120422
182,103,20120511
182,103,20120512
182,136,20110827
182,136,20110828
182,136,20110830
182,136,20111007
182,136,20120129
182,136,20120204
182,136,20120206
182,136,20120328
182,136,20120425
182,144,20120423
183,9,20110904
183,9,20111120
183,15,20110824
183,15,20110826
183,15,20110827
183,15,20110830
183,15,20110831
183,15,20110901
183,15,20110903
183,15,20110907
183,15,20110909
183,15,20110911
183,15,20110912
183,15,20110914
183,15,20110915
183,15,20110917
183,15,20110919
183,15,20110921
183,15,20110922
183,15,20110923
183,15,20110925
183,15,20110926
183,15,20110927
183,15,20110930
183,15,20111001
183,15,20111003
183,15,20111006
183,15,20111007
183,15,20111009
183,15,20111012
183,15,20111014
183,15,20111020
183,15,20111021
183,15,20111028
183,15,20111029
183,15,20111031
183,15,20111101
183,15,20111103
183,15,20111105
183,15,20111109
183,15,20111113
183,15,20111114
183,15,20111115
183,15,20111119
183,15,20111124
183,15,20111125
183,15,20111126
183,15,20111127
183,15,20111201
183,15,20111203
183,15,20111204
183,15,20111210
183,15,20111213
183,15,20111215
183,15,20111216
183,15,20111221
183,15,20111225
183,15,20120101
183,15,20120105
183,15,20120114
183,15,20120116
183,15,20120118
183,15,20120127
183,15,20120129
183,15,20120202
183,15,20120205
183,15,20120206
183,15,20120210
183,15,20120212
183,15,20120213
183,15,20120214
183,15,20120216
183,15,20120220
183,15,20120225
183,15,20120229
183,15,20120303
183,15,20120304
183,15,20120307
183,15,20120308
183,15,20120309
183,15,20120316
183,15,20120318
183,15,20120320
183,15,20120325
183,15,20120328
183,15,20120330
183,15,20120404
183,15,20120405
183,15,20120409
183,15,20120414
183,15,20120415
183,15,20120417
183,15,20120418
183,15,20120421
